data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,case_company,order_id,order_date,shipment_date,expected_delivery_timestamp,delivery_date,delivery_status,delayed_flag,delay_minutes,product_category,seller_id,customer_city,customer_state,order_value_inr,freight_value_inr,transport_mode,carrier,route_id,hub_id,vehicle_type,vehicle_capacity_kg,shipment_weight_kg,load_utilization_pct,number_of_stops,planned_transit_time_hours,actual_transit_time_hours,time_deviation_minutes,time_deviation_pct,distance_deviation_pct,route_efficiency_pct,weekend_flag,holiday_flag,peak_season_flag,traffic_level,weather_condition,hub_workload_pct,dispatch_delay_minutes,processing_time_minutes,fuel_efficiency_km_per_l,fuel_consumption_l,fuel_cost_inr,toll_cost_inr,transportation_cost_inr,estimated_delay_cost_inr,estimated_co2_kg,co2_per_km_kg,co2_per_order_kg,data_provenance
test,2018-09-29 00:41:37.726771,thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,Carting,trip-153818169772651050,IND785690AAB,Sonari_Central_DPP_1 (Assam),IND785682AAA,Sivasagar_Babupaty_D (Assam),2018-09-29 04:09:50.737900,2018-09-29 07:26:31.904261,196.0,False,38,2018-09-29 04:39:55,38.836218624880864,141.0,34.0,46.2565,4.147058823529412,6.0,1.0,2.2074000000000003,6.0,Delhivery,DLV-WAI-00001,2018-09-29,2018-09-29,2018-09-29 05:43:50,2018-09-29,Delayed,1,47.0,Apparel,SELLER-044,Sivasagar_Babupaty_D,Assam,1381.13,167.9,Road,Delhivery,IND785690AAB_IND785682AAA,IND785690AAB,LCV,2500,1686.2,62.69,3,1.567,2.35,107.0,314.71,-16.04,24.11,1,0,0,Medium,Clear,82.24,18.83,58.32,7.26,5.414,513.68,41.25,929.16,411.68,14.51,0.36904,14.51,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-18 02:33:33.057765,thanos::sroute:28fcbccf-f3cf-4804-b0ed-88de9684d40c,FTL,trip-153723801305752536,IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh),IND532222AAA,Palasa_Central_DPP_1 (Andhra Pradesh),2018-09-18 04:41:17.665482,2018-09-18 05:36:50.762749,55.0,False,26,2018-09-18 04:51:19,26.202786060245696,42.0,25.0,27.830099999999998,1.68,8.0,2,2.0551,4.0,Delhivery,DLV-WAI-00413,2018-09-18,2018-09-18,2018-09-18 06:06:17,2018-09-18,On Time,0,0.0,Apparel,SELLER-022,Palasa_Central_DPP_1,Andhra Pradesh,4260.99,184.74,Road,Delhivery,IND532201AAA_IND532222AAA,IND532201AAA,Truck,12000,5643.2,44.17,1,1.417,0.7,17.0,68.0,-5.85,59.52,0,0,0,Medium,Rain,62.29,3.38,17.71,4.5,5.823,557.34,41.3,1042.06,269.1,15.605,0.59556,15.605,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-16 02:36:02.810067,thanos::sroute:2994b7ae-bb9c-4d7c-a30f-78825535ebe2,FTL,trip-153706536280979791,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-16 02:36:02.810067,2018-09-17 05:46:44.748771,1630.0,True,220,2018-09-16 21:55:23,220.42197636665122,352.0,180.0,243.0002,1.9555555555555555,29.0,17.0,24.7589,1.7058823529411764,Delhivery,DLV-WAI-00414,2018-09-16,2018-09-16,2018-09-16 06:36:02,2018-09-16,Delayed,1,112.0,Electronics,SELLER-082,Bangalore_Nelmngla_H,Karnataka,907.29,1013.24,Road,Delhivery,IND421302AAG_IND562132AAA,IND421302AAG,Heavy Truck,20000,15810.0,92.81,7,4.0,5.867,172.0,95.56,-9.29,51.14,1,1,0,Medium,Clear,86.68,41.35,1283.11,3.13,70.525,6537.03,367.28,8365.88,479.29,189.008,0.85748,189.008,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-02 20:51:16.370528,thanos::sroute:bfdc9f03-a14d-4fcb-8509-77461e9bf481,Carting,trip-153851347637025321,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-10-02 20:51:16.370528,2018-10-02 22:24:58.056878,93.0,True,9,2018-10-02 21:32:31,9.027887223559096,11.0,8.0,9.101899999999999,1.375,11.0,8.0,9.101899999999999,1.375,Delhivery,DLV-WAI-00415,2018-10-02,2018-10-02,2018-10-02 21:59:16,2018-10-02,On Time,0,0.0,Grocery,SELLER-057,Bengaluru_Peenya_IP,Karnataka,1533.7,103.72,Road,Delhivery,IND562132AAA_IND560058AAB,IND562132AAA,LCV,2500,901.5,35,2,1.133,0.183,3.0,37.5,-0.81,72.73,0,0,1,Medium,Cloudy,78.27,4.9,84.27,7.5,1.204,108.67,11.48,507.98,202.97,3.226,0.35733,3.226,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-22 00:12:05.269429,thanos::sroute:936272b7-18de-4dc9-9ab1-697386135123,Carting,trip-153757512526918874,IND410206AAB,Mumbai_Panvel_D (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2018-09-22 02:06:56.234581,2018-09-22 04:24:03.887037,137.0,True,9,2018-09-22 02:37:55,9.75335658793689,36.0,13.0,15.9821,2.769230769230769,36.0,13.0,15.9821,2.769230769230769,Delhivery,DLV-WAI-00416,2018-09-22,2018-09-22,2018-09-22 03:19:56,2018-09-22,On Time,0,0.0,Automotive,SELLER-035,Mumbai_Sanpada_I,Maharashtra,1135.57,124.29,Road,Delhivery,IND410206AAB_IND000000AFT,IND410206AAB,Mini Truck,5000,3087.9,60.12,2,1.217,0.6,23.0,176.92,-38.97,36.11,1,0,0,Medium,Rain,92.75,3.53,106.63,5.85,2.323,221.5,13.81,651.59,228.54,6.225,0.45826,6.225,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 05:46:23.506928,thanos::sroute:6d2ba6c1-52b2-4688-af3a-d08eca5f3972,Carting,trip-153699038350665903,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400015AAB,Mumbai_CotnGren_M (Maharashtra),2018-09-15 05:46:23.506928,2018-09-15 10:40:17.809064,293.0,False,35,2018-09-15 08:15:56,35.656650958533575,83.0,29.0,40.766400000000004,2.8620689655172415,15.0,8.0,11.5259,1.875,Delhivery,DLV-WAI-00417,2018-09-15,2018-09-15,2018-09-15 07:15:23,2018-09-15,On Time,0,0.0,Home & Kitchen,SELLER-104,Mumbai_CotnGren_M,Maharashtra,2165.55,187.4,Road,Delhivery,IND421302AAG_IND400015AAB,IND421302AAG,LCV,2500,580.2,35,3,1.483,1.383,54.0,186.21,-12.53,34.94,1,0,0,Low,Rain,63.83,8.87,215.91,7.5,4.754,452.05,45.34,907.29,337.58,12.741,0.35733,12.741,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-29 18:12:19.343166,thanos::sroute:366da0f3-1979-4793-973f-27da63568435,FTL,trip-153824473934291221,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-30 06:41:52.212577,2018-10-01 04:20:32.306632,1298.0,True,462,2018-09-30 17:17:29,462.0493413966503,646.0,404,559.307,1.599009900990099,27.0,15.0,22.1397,1.8,Delhivery,DLV-WAI-00418,2018-09-29,2018-09-30,2018-09-30 14:25:52,2018-09-30,Delayed,1,182.0,Apparel,SELLER-117,Pune_Tathawde_H,Maharashtra,2403.37,1163.58,Road,Delhivery,IND562132AAA_IND411033AAA,IND562132AAA,Truck,12000,6988.2,59.91,10,7.733,10.767,242.0,59.9,-17.39,62.54,1,0,0,High,Cloudy,78.57,61.73,656.5,4.39,108.332,9763.4,403.73,11839.29,713.55,290.329,0.61069,290.329,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 02:40:32.600590,thanos::sroute:5bd33197-898a-47eb-bcde-7193b9ff4ed3,FTL,trip-153697923296988490,IND370201AAA,Gandhidham_Sector1A_IP (Gujarat),IND363330AAB,Halvad_CrossRD_D (Gujarat),2018-09-15 02:40:32.600590,2018-09-15 07:54:45.447677,314.0,True,88,2018-09-15 04:53:23,88.58237778967191,181.0,97.0,96.947,1.865979381443299,41.0,15.0,17.238599999999998,2.7333333333333334,Delhivery,DLV-WAI-00419,2018-09-15,2018-09-15,2018-09-15 05:17:32,2018-09-15,Delayed,1,24.0,Apparel,SELLER-008,Halvad_CrossRD_D,Gujarat,7829.53,505.87,Road,Delhivery,IND370201AAA_IND363330AAB,IND370201AAA,Trailer,30000,15299.1,50.23,3,2.617,3.017,84.0,86.6,-8.63,53.59,1,0,0,Medium,Cloudy,65.43,25.54,136.75,2.8,31.655,2801.65,129.0,3700.45,477.79,84.835,0.95769,84.835,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 01:09:36.173454,thanos::sroute:955f7306-b588-43f8-af36-cb1f0b97fb71,Carting,trip-153852897617323420,IND201001AAC,Ghaziabad_Central_L_8 (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-03 01:09:36.173454,2018-10-03 05:14:40.481180,245.0,True,9,2018-10-03 04:46:21,9.423176877790713,26.0,19.0,19.512,1.368421052631579,26.0,19.0,19.512,1.368421052631579,Delhivery,DLV-WAI-00420,2018-10-03,2018-10-03,2018-10-03 02:28:36,2018-10-03,On Time,0,0.0,Electronics,SELLER-063,Gurgaon_Bilaspur_HB,Haryana,1296.39,106.3,Road,Delhivery,IND201001AAC_IND000000ACB,IND201001AAC,LCV,2500,627.2,37.73,2,1.317,0.433,7.0,36.84,-51.71,73.08,0,0,1,Medium,Clear,79.95,15.08,222.42,7.5,2.211,200.38,27.19,562.35,204.05,5.926,0.35733,5.926,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 23:00:54.272961,thanos::sroute:c5f2ba2c-8486-4940-8af6-d1d2a6a37a00,Carting,trip-153808925427273883,IND627657AAA,Thisayanvilai_UdnkdiRD_D (Tamil Nadu),IND628613AAA,Peikulam_SriVnktpm_D (Tamil Nadu),2018-09-28 03:37:34.714252,2018-09-28 04:28:30.348500,50.0,True,9,2018-09-28 04:08:43,9.55452220356269,17.0,18.0,15.960600000000001,0.9444444444444444,17.0,18.0,15.960600000000001,0.9444444444444444,Delhivery,DLV-WAI-00421,2018-09-27,2018-09-28,2018-09-28 04:55:34,2018-09-28,On Time,0,0.0,Apparel,SELLER-128,Peikulam_SriVnktpm_D,Tamil Nadu,926.78,126.12,Road,Delhivery,IND627657AAA_IND628613AAA,IND627657AAA,LCV,2500,895.3,40.2,2,1.3,0.283,-1.0,-5.56,-40.14,105.88,0,0,0,Medium,Clear,56.73,13.75,36.94,7.5,1.809,161.52,15.36,598.02,0,4.848,0.35733,4.848,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-21 17:26:41.843761,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,FTL,trip-153755080184351176,IND000000ABD,Pallakad_ChndrNgr_D (Kerala),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-22 03:39:25.845246,2018-09-22 15:02:33.875987,683.0,True,154,2018-09-22 09:27:21,158.85846287690578,291.0,192.0,191.3584,1.515625,42.0,35.0,38.3515,1.2,Delhivery,DLV-WAI-00422,2018-09-21,2018-09-22,2018-09-22 07:51:25,2018-09-22,Delayed,1,39.0,Grocery,SELLER-084,Bangalore_Nelmngla_H,Karnataka,3552.94,817.71,Road,Delhivery,IND000000ABD_IND562132AAA,IND000000ABD,Trailer,30000,6771.3,35,5,4.2,4.85,99.0,51.56,-16.98,65.98,1,0,0,Medium,Rain,79.93,26.96,395.52,2.8,58.091,5187.33,173.1,6344.36,402.48,155.684,0.95714,155.684,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 22:49:40.421862,thanos::sroute:67c77992-49e3-4594-9a75-9861ef082a00,FTL,trip-153860698042160875,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-10-03 22:49:40.421862,2018-10-05 08:35:15.664489,2025.0,True,220,2018-10-05 03:01:57,220.2163058365333,322.0,197.0,272.05609999999996,1.634517766497462,32.0,25.0,33.0449,1.28,Delhivery,DLV-WAI-00423,2018-10-03,2018-10-03,2018-10-04 03:06:40,2018-10-04,Delayed,1,65.0,Electronics,SELLER-113,Sonipat_Kundli_H,Haryana,2050.9,969.57,Road,Delhivery,IND421302AAG_IND131028AAB,IND421302AAG,Trailer,30000,22943.2,73.32,6,4.283,5.367,125.0,63.45,-19.05,61.18,0,0,1,Medium,Clear,90.7,30.28,1705.91,2.64,87.703,8229.44,346.58,9786.43,471.44,235.043,1.01641,235.043,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-26 17:39:34.330564,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153798357433033219,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-26 17:39:34.330564,2018-09-28 22:58:54.947592,3199.0,True,1078,2018-09-27 17:56:36,1087.4563204719777,1736.0,1001.0,1301.7476000000001,1.7342657342657342,30.0,25.0,35.7398,1.2,Delhivery,DLV-WAI-00424,2018-09-26,2018-09-26,2018-09-27 11:20:34,2018-09-27,Delayed,1,675.0,Sports & Fitness,SELLER-118,Bangalore_Nelmngla_H,Karnataka,1311.44,2361.68,Road,Delhivery,IND000000ACB_IND562132AAA,IND000000ACB,Truck,12000,7207.9,57.91,30,17.683,28.933,735.0,73.43,-16.46,57.66,0,0,0,Medium,Rain,74.54,128.42,1470.39,4.41,250.848,23677.43,1897.4,30591.28,1354.38,672.273,0.60757,672.273,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-14 20:09:57.403978,thanos::sroute:a75be24b-767a-4a8d-8ff6-46f86fc71864,FTL,trip-153695579740371453,IND621802AAA,Jayamkondan_Chithbrm_D (Tamil Nadu),IND608301AAA,Lalpet_PriyrNGR_D (Tamil Nadu),2018-09-15 03:44:28.569795,2018-09-15 04:30:12.159503,45.0,False,20,2018-09-15 03:49:29,20.429386511064994,37.0,18,24.9897,2.0555555555555554,37.0,18,24.9897,2.0555555555555554,Delhivery,DLV-WAI-00425,2018-09-14,2018-09-15,2018-09-15 05:02:28,2018-09-15,On Time,0,0.0,Books,SELLER-015,Lalpet_PriyrNGR_D,Tamil Nadu,2733.22,174.64,Road,Delhivery,IND621802AAA_IND608301AAA,IND621802AAA,Truck,12000,9241.9,82.43,1,1.3,0.617,19.0,105.56,-18.25,48.65,1,0,0,Low,Heavy Rain,75.1,0.0,9.34,4.14,5.137,490.12,36.88,979.91,249.75,13.766,0.6481,13.766,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-17 18:28:48.055339,thanos::sroute:7bc6ddd7-f8a3-4538-bca2-736a0e4655b2,FTL,trip-153720892805491458,IND516269AAA,Rayachoti_Madnpali_D (Andhra Pradesh),IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),2018-09-18 04:19:40.280384,2018-09-18 06:22:39.058974,122.0,True,44,2018-09-18 05:07:27,49.36307049775422,73.0,53.0,58.0643,1.3773584905660377,45.0,31.0,33.6516,1.4516129032258065,Delhivery,DLV-WAI-00426,2018-09-17,2018-09-18,2018-09-18 06:12:40,2018-09-18,On Time,0,0.0,Books,SELLER-036,Pulivendula_RTCStand_D,Andhra Pradesh,1271.95,329.37,Road,Delhivery,IND516269AAA_IND516390AAA,IND516269AAA,Truck,12000,8910.9,57.69,2,1.883,1.217,20.0,37.74,-14.99,72.6,0,0,0,Low,Clear,57.07,15.01,49.92,4.41,11.185,1019.84,68.94,1727.99,220.75,29.975,0.60723,29.975,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 08:04:34.679617,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153734427467936785,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-19 22:53:38.773136,2018-09-21 10:00:15.317385,2106.0,True,616,2018-09-20 16:12:09,616.8957511298391,1050.0,572.0,738.8941,1.8356643356643356,45.0,21.0,28.3794,2.142857142857143,Delhivery,DLV-WAI-00427,2018-09-19,2018-09-19,2018-09-20 09:25:38,2018-09-20,Delayed,1,418.0,Home & Kitchen,SELLER-055,Bhiwandi_Mankoli_HB,Maharashtra,4084.28,1997.64,Road,Delhivery,IND000000ACB_IND421302AAG,IND000000ACB,Trailer,30000,19541.8,63.76,18,10.533,17.5,478.0,83.57,-16.51,54.48,0,0,0,Medium,Cloudy,80.88,82.94,1060.94,2.7,232.299,20501.61,533.59,23451.5,1256.64,622.561,0.99124,622.561,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-29 19:45:53.262665,thanos::sroute:105d3425-e2d7-4f05-ad0c-157dc9410864,FTL,trip-153825035326242007,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 19:45:53.262665,2018-10-02 03:26:57.416252,3341.0,False,1689,2018-09-30 04:08:12,1689.8471682127224,2832.0,1528.0,2072.951,1.8534031413612566,108.0,51.0,55.5514,2.1176470588235294,Delhivery,DLV-WAI-00428,2018-09-29,2018-09-29,2018-09-30 22:13:53,2018-10-01,Delayed,1,1244.0,Books,SELLER-087,Gurgaon_Bilaspur_HB,Haryana,1434.8,3404.65,Road,Delhivery,IND562132AAA_IND000000ACB,IND562132AAA,Trailer,30000,8252.7,35,25,26.467,47.2,1304.0,85.34,-18.48,53.95,1,0,0,Medium,Clear,65.94,191.6,511.41,2.8,629.289,58000.24,1523.42,67139.39,2655.53,1686.494,0.95714,1686.494,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-18 22:15:40.050748,thanos::sroute:88356412-d28b-47fe-94ce-847266bac473,Carting,trip-153730894005045086,IND695572AAB,Kallikkad_Mutyvila_D (Kerala),IND695541AAA,Nedumangad_Arsprmbu_D (Kerala),2018-09-19 01:59:13.845349,2018-09-19 02:47:45.224449,48.0,True,9,2018-09-19 02:27:31,9.793130277289213,19.0,16.0,12.3654,1.1875,19.0,16.0,12.3654,1.1875,Delhivery,DLV-WAI-00429,2018-09-18,2018-09-19,2018-09-19 03:15:13,2018-09-19,On Time,0,0.0,Sports & Fitness,SELLER-150,Nedumangad_Arsprmbu_D,Kerala,5730.11,95.01,Road,Delhivery,IND695572AAB_IND695541AAA,IND695572AAB,Mini Truck,5000,3941.4,81.72,2,1.267,0.317,3.0,18.75,-20.8,84.21,0,0,0,Medium,Clear,69.27,8.23,31.93,5.52,1.903,182.16,15.7,577.87,249.78,5.099,0.48514,5.099,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-13 22:26:35.880155,thanos::sroute:0f5c3b4b-5c1c-4a8f-abd4-98fcadbdad2d,Carting,trip-153687759587986939,IND303303AAA,Dausa_IndraCln_D (Rajasthan),IND322230AAA,Hindaun_MndwrRod_D (Rajasthan),2018-09-14 00:21:55.576958,2018-09-14 02:26:37.696171,124.0,True,63,2018-09-14 00:37:22,63.67354340131289,106.0,72.0,90.3253,1.4722222222222223,10.0,8.0,11.4501,1.25,Delhivery,DLV-WAI-00430,2018-09-13,2018-09-14,2018-09-14 02:33:55,2018-09-14,On Time,0,0.0,Apparel,SELLER-124,Hindaun_MndwrRod_D,Rajasthan,3857.47,223.73,Road,Delhivery,IND303303AAA_IND322230AAA,IND303303AAA,LCV,2500,1636.6,66.34,3,2.2,1.767,34.0,47.22,-29.51,67.92,0,0,0,High,Clear,90.56,14.6,22.32,7.19,10.673,972.28,118.15,1694.6,265.99,28.603,0.37255,28.603,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-02 14:50:57.176225,thanos::sroute:6f3217b7-03c8-4f20-a12e-204791bbcee9,FTL,trip-153849185717583518,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-10-03 06:40:41.073911,2018-10-03 21:53:05.382891,912.0,True,66,2018-10-03 19:26:30,66.77981081626943,117.0,66.0,80.4388,1.7727272727272727,33.0,30.0,33.628099999999996,1.1,Delhivery,DLV-WAI-00431,2018-10-02,2018-10-03,2018-10-03 08:46:41,2018-10-03,On Time,0,0.0,Home & Kitchen,SELLER-028,Pune_Tathawde_H,Maharashtra,2648.6,272.07,Road,Delhivery,IND395023AAA_IND411033AAA,IND395023AAA,Heavy Truck,20000,4600.5,35,2,2.1,1.95,51.0,77.27,-16.98,56.41,0,0,1,Medium,Cloudy,81.55,25.66,798.54,3.5,19.535,1831.86,54.28,2517.06,331.7,52.354,0.76571,52.354,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-02 22:39:32.194209,thanos::sroute:0f98b6b0-97bf-4699-b705-a31cda813294,Carting,trip-153851997219397942,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400015AAB,Mumbai_CotnGren_M (Maharashtra),2018-10-02 22:39:32.194209,2018-10-03 02:20:06.508340,220.0,True,27,2018-10-03 01:29:52,28.288614493280846,42.0,23.0,31.4238,1.826086956521739,12.0,7,10.2302,1.7142857142857142,Delhivery,DLV-WAI-00432,2018-10-02,2018-10-02,2018-10-03 00:02:32,2018-10-02,On Time,0,0.0,Home & Kitchen,SELLER-095,Mumbai_CotnGren_M,Maharashtra,3072.66,155.4,Road,Delhivery,IND421302AAG_IND400015AAB,IND421302AAG,Mini Truck,5000,3847.0,83.63,3,1.383,0.7,19.0,82.61,-9.98,54.76,0,1,1,High,Cloudy,86.77,5.28,178.26,5.5,5.148,455.4,20.33,950.9,254.73,13.796,0.48767,13.796,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-18 01:53:09.434796,thanos::sroute:828f0a4b-da11-4921-88df-5316ddbffda5,FTL,trip-153723559466051448,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND821115AAB,Sasaram_Central_I_2 (Bihar),2018-09-18 01:53:09.434796,2018-09-19 04:12:46.136603,1579.0,True,308,2018-09-18 19:12:07,308.4399260087345,534.0,231.0,324.0301,2.311688311688312,37.0,15.0,21.7778,2.466666666666667,Delhivery,DLV-WAI-00433,2018-09-18,2018-09-18,2018-09-18 06:44:09,2018-09-18,Delayed,1,243.0,Electronics,SELLER-116,Sasaram_Central_I_2,Bihar,1242.15,1351.5,Road,Delhivery,IND000000ACB_IND821115AAB,IND000000ACB,Trailer,30000,19678.4,62.76,7,4.85,8.9,303.0,131.17,-4.81,43.26,0,0,0,High,Rain,78.68,67.05,1046.09,2.71,113.785,10750.53,372.57,12860.33,689.95,304.945,0.98867,304.945,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-28 16:14:16.288292,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153815125628803935,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 04:01:18.165294,2018-09-30 05:36:01.331791,1534.0,True,660,2018-09-29 14:53:49,660.4905882390483,881.0,534.0,713.9502,1.649812734082397,33.0,23.0,33.0345,1.434782608695652,Delhivery,DLV-WAI-00434,2018-09-28,2018-09-29,2018-09-29 13:55:18,2018-09-29,Delayed,1,287.0,Electronics,SELLER-014,Gurgaon_Bilaspur_HB,Haryana,1799.22,1464.46,Road,Delhivery,IND825409AAA_IND000000ACB,IND825409AAA,Truck,12000,5614.1,45.21,13,9.9,14.683,347.0,64.98,-7.49,60.61,1,0,0,High,Clear,75.48,59.33,653.86,4.5,146.776,13612.27,1093.29,17633.81,642.64,393.359,0.59556,393.359,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-01 02:03:59.175869,thanos::sroute:9be759f8-f27b-4476-91c6-7005686de5a9,Carting,trip-153835943917564729,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411021AAA,PNQ Pashan DPC (Maharashtra),2018-10-01 02:03:59.175869,2018-10-01 03:39:02.161413,95.0,True,9,2018-10-01 03:15:53,9.637645996991889,14.0,12.0,9.951,1.1666666666666667,14.0,12.0,9.951,1.1666666666666667,Delhivery,DLV-WAI-00435,2018-10-01,2018-10-01,2018-10-01 03:15:59,2018-10-01,On Time,0,0.0,Apparel,SELLER-110,PNQ Pashan DPC,Maharashtra,788.69,96.43,Road,Delhivery,IND411033AAA_IND411021AAA,IND411033AAA,LCV,2500,914.7,47.36,2,1.2,0.233,2.0,16.67,-3.15,85.71,0,0,1,Medium,Clear,90.29,10.64,82.6,7.5,1.285,117.2,7.96,493.74,189.9,3.444,0.35733,3.444,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
